item_id,order_id,product_id,quantity,unit_price,discount_percent,total_amount
43816,14569,159,2,1228.11,20,1964.98
43817,14569,114,2,1871.93,10,3369.47
43818,14570,359,2,261.86,10,471.35
43819,14570,438,2,780.5,5,1482.95
43820,14570,435,2,5004.28,5,9508.13
43821,14570,187,2,3050.7,5,5796.33
43822,14570,392,1,456.0,20,364.8
43823,14571,332,1,3688.87,20,2951.1
43824,14571,457,1,2498.8,5,2373.86
43825,14571,163,2,3339.46,5,6344.97
43826,14572,417,2,2183.95,0,4367.9
43827,14572,309,2,5279.6,0,10559.2
43828,14572,251,1,6976.91,0,6976.91
43829,14572,374,3,1802.67,20,4326.41
43830,14572,152,1,4728.82,15,4019.5
43831,14573,258,2,4664.69,10,8396.44
43832,14573,98,1,1794.77,10,1615.29
43833,14574,460,2,5482.86,15,9320.86
43834,14574,255,2,2139.05,20,3422.48
43835,14574,359,2,261.86,10,471.35
43836,14574,37,1,4632.2,20,3705.76
43837,14575,277,2,3013.93,0,6027.86
43838,14575,468,1,5455.67,15,4637.32
43839,14575,239,2,4250.43,15,7225.73
43840,14575,12,3,6702.6,5,19102.41
43841,14576,430,1,4638.5,10,4174.65
43842,14576,424,3,4772.1,10,12884.67
43843,14577,133,2,1385.0,10,2493.0
43844,14578,339,1,6100.66,10,5490.59
43845,14578,364,2,5852.36,20,9363.78
43846,14578,313,2,988.44,10,1779.19
43847,14579,232,1,2127.22,0,2127.22
43848,14579,84,2,1771.92,5,3366.65
43849,14580,199,2,352.68,5,670.09
43850,14580,195,2,1421.15,15,2415.95
43851,14581,54,1,1182.45,15,1005.08
43852,14581,150,2,1557.76,10,2803.97
43853,14582,435,3,5004.28,15,12760.91
43854,14582,405,3,3464.26,10,9353.5
43855,14583,287,3,6451.34,20,15483.22
43856,14583,6,3,5508.58,0,16525.74
43857,14583,166,1,1668.15,15,1417.93
43858,14583,88,2,5842.95,10,10517.31
43859,14584,254,2,3465.51,15,5891.37
43860,14584,373,1,3574.56,0,3574.56
43861,14585,426,2,3266.74,0,6533.48
43862,14586,341,2,728.98,15,1239.27
43863,14586,19,2,528.93,0,1057.86
43864,14586,377,1,6254.71,0,6254.71
43865,14586,204,3,2984.95,0,8954.85
43866,14587,214,2,2474.95,10,4454.91
43867,14587,455,3,6577.44,10,17759.09
43868,14587,411,1,361.79,20,289.43
43869,14588,270,2,1258.93,10,2266.07
43870,14588,315,2,2226.68,15,3785.36
43871,14588,75,3,3588.68,0,10766.04
43872,14588,204,2,2984.95,5,5671.4
43873,14588,201,3,585.34,15,1492.62
43874,14589,257,2,6053.05,0,12106.1
43875,14589,414,1,2510.66,20,2008.53
43876,14589,416,1,360.71,10,324.64
43877,14589,66,2,5157.85,5,9799.92
43878,14589,384,1,4751.88,5,4514.29
43879,14590,261,3,1783.09,20,4279.42
43880,14590,331,1,3016.66,5,2865.83
43881,14590,441,3,4798.11,20,11515.46
43882,14591,318,2,2099.77,15,3569.61
43883,14591,12,1,6702.6,20,5362.08
43884,14592,187,2,3050.7,10,5491.26
43885,14592,160,2,2545.11,15,4326.69
43886,14592,70,1,2001.39,0,2001.39
43887,14592,284,3,465.94,15,1188.15
43888,14593,6,2,5508.58,0,11017.16
43889,14593,403,2,4235.0,15,7199.5
43890,14593,214,2,2474.95,0,4949.9
43891,14594,347,2,4144.0,10,7459.2
43892,14594,102,1,3981.48,5,3782.41
43893,14594,206,3,1253.41,20,3008.18
43894,14594,253,3,3268.57,5,9315.42
43895,14594,487,3,5533.74,0,16601.22
43896,14595,344,3,7305.89,20,17534.14
43897,14595,333,1,3784.02,5,3594.82
43898,14596,9,3,3641.12,15,9284.86
43899,14597,380,2,7417.53,15,12609.8
43900,14598,7,2,3683.21,20,5893.14
43901,14598,290,3,1712.97,20,4111.13
43902,14598,185,3,4683.59,0,14050.77
43903,14598,126,2,1428.47,20,2285.55
43904,14599,154,1,4311.07,10,3879.96
43905,14600,205,2,7507.34,15,12762.48
43906,14600,202,2,6723.19,15,11429.42
43907,14600,250,3,2966.01,10,8008.23
43908,14601,443,3,1703.17,10,4598.56
43909,14601,370,2,1449.79,15,2464.64
43910,14601,422,1,1811.63,0,1811.63
43911,14602,434,2,3043.51,15,5173.97
43912,14602,126,3,1428.47,0,4285.41
43913,14602,315,1,2226.68,20,1781.34
43914,14603,257,3,6053.05,0,18159.15
43915,14603,310,2,4898.75,20,7838.0
43916,14603,82,1,2444.46,10,2200.01
43917,14604,119,1,1142.79,10,1028.51
43918,14605,333,1,3784.02,0,3784.02
43919,14605,223,3,1571.62,15,4007.63
43920,14605,92,2,4335.86,15,7370.96
43921,14606,185,3,4683.59,10,12645.69
43922,14606,332,2,3688.87,20,5902.19
43923,14606,123,2,3833.49,0,7666.98
43924,14607,138,2,3506.35,10,6311.43
43925,14607,98,3,1794.77,20,4307.45
43926,14607,332,2,3688.87,15,6271.08
43927,14607,239,2,4250.43,15,7225.73
43928,14607,391,3,2009.58,10,5425.87
43929,14608,343,1,769.79,5,731.3
43930,14609,132,1,3325.79,10,2993.21
43931,14610,47,2,6579.35,10,11842.83
43932,14611,126,2,1428.47,20,2285.55
43933,14611,31,2,417.45,20,667.92
43934,14611,160,3,2545.11,0,7635.33
43935,14612,476,2,6990.17,15,11883.29
43936,14612,37,2,4632.2,15,7874.74
43937,14613,304,1,1897.71,15,1613.05
43938,14613,302,3,2346.49,5,6687.5
43939,14613,28,2,865.6,0,1731.2
43940,14613,412,2,3211.68,15,5459.86
43941,14614,176,2,5112.93,10,9203.27
43942,14614,89,1,2701.19,15,2296.01
43943,14614,51,2,3670.45,0,7340.9
43944,14615,375,3,4064.32,15,10364.02
43945,14615,307,2,4025.94,15,6844.1
43946,14615,400,2,4374.47,10,7874.05
43947,14616,418,2,4008.48,10,7215.26
43948,14616,24,3,2136.11,10,5767.5
43949,14616,310,1,4898.75,10,4408.88
43950,14616,135,3,3090.72,20,7417.73
43951,14617,259,2,3797.38,10,6835.28
43952,14617,193,2,2454.09,5,4662.77
43953,14617,438,2,780.5,0,1561.0
43954,14617,320,2,2871.25,15,4881.12
43955,14617,161,2,1211.4,15,2059.38
43956,14618,301,1,5248.94,20,4199.15
43957,14618,336,1,6427.64,15,5463.49
43958,14618,218,2,1540.72,20,2465.15
43959,14619,41,3,2030.39,5,5786.61
43960,14620,221,3,321.01,15,818.58
43961,14620,146,2,6070.29,5,11533.55
43962,14620,248,1,4272.42,20,3417.94
43963,14620,9,2,3641.12,20,5825.79
43964,14620,338,1,807.14,0,807.14
43965,14621,402,2,5870.69,20,9393.1
43966,14622,46,2,1707.06,10,3072.71
43967,14622,282,2,4605.44,0,9210.88
43968,14622,322,1,331.38,5,314.81
43969,14623,324,1,4741.35,20,3793.08
43970,14623,137,2,787.16,20,1259.46
43971,14623,213,3,2423.73,5,6907.63
43972,14624,442,1,1838.96,5,1747.01
43973,14624,289,2,444.25,10,799.65
43974,14625,121,1,5227.39,5,4966.02
43975,14625,109,3,4162.04,5,11861.81
43976,14625,319,2,1987.96,15,3379.53
43977,14625,185,3,4683.59,10,12645.69
43978,14625,324,2,4741.35,5,9008.57
43979,14626,50,2,7411.7,0,14823.4
43980,14626,351,2,3741.37,5,7108.6
43981,14626,154,3,4311.07,20,10346.57
43982,14626,352,3,2137.39,15,5450.34
43983,14626,168,2,846.8,15,1439.56
43984,14627,435,1,5004.28,0,5004.28
43985,14627,103,2,2323.84,5,4415.3
43986,14627,245,1,5580.02,0,5580.02
43987,14627,389,1,5170.42,15,4394.86
43988,14627,417,3,2183.95,0,6551.85
43989,14628,422,3,1811.63,0,5434.89
43990,14628,59,2,2105.47,10,3789.85
43991,14628,338,1,807.14,10,726.43
43992,14629,338,2,807.14,10,1452.85
43993,14629,353,1,4033.86,20,3227.09
43994,14629,373,1,3574.56,0,3574.56
43995,14629,29,3,531.09,5,1513.61
43996,14630,455,3,6577.44,10,17759.09
43997,14630,470,2,2352.57,20,3764.11
43998,14630,172,1,2309.64,5,2194.16
43999,14630,217,1,4192.63,20,3354.1
44000,14630,221,2,321.01,10,577.82
44001,14631,162,2,4674.67,20,7479.47
44002,14631,391,2,2009.58,20,3215.33
44003,14631,27,1,4575.76,10,4118.18
44004,14631,117,1,4321.82,5,4105.73
44005,14631,335,3,5478.06,10,14790.76
44006,14632,232,2,2127.22,0,4254.44
44007,14632,236,2,4408.04,10,7934.47
44008,14632,208,2,6502.5,15,11054.25
44009,14632,396,2,4049.36,20,6478.98
44010,14633,101,2,1220.42,20,1952.67
44011,14633,487,1,5533.74,10,4980.37
44012,14633,412,1,3211.68,10,2890.51
44013,14633,29,1,531.09,20,424.87
44014,14633,286,2,3284.11,20,5254.58
44015,14634,36,1,5701.48,5,5416.41
44016,14634,211,2,397.55,20,636.08
44017,14634,436,1,3123.62,0,3123.62
44018,14634,438,3,780.5,10,2107.35
44019,14635,336,2,6427.64,10,11569.75
44020,14635,277,2,3013.93,15,5123.68
44021,14635,370,1,1449.79,0,1449.79
44022,14635,449,3,4871.57,0,14614.71
44023,14635,191,2,1937.48,5,3681.21
44024,14636,461,2,5452.72,0,10905.44
44025,14636,423,1,1123.35,10,1011.01
44026,14637,424,3,4772.1,5,13600.49
44027,14637,62,2,4736.5,15,8052.05
44028,14637,307,3,4025.94,10,10870.04
44029,14637,302,3,2346.49,0,7039.47
44030,14637,383,2,2274.41,20,3639.06
44031,14638,224,1,245.53,5,233.25
44032,14638,456,2,5930.39,5,11267.74
44033,14638,407,2,1304.86,0,2609.72
44034,14638,320,1,2871.25,0,2871.25
44035,14638,290,2,1712.97,5,3254.64
44036,14639,361,1,1407.31,10,1266.58
44037,14639,365,2,4165.14,20,6664.22
44038,14639,196,3,417.62,0,1252.86
44039,14640,444,3,5706.2,5,16262.67
44040,14640,457,1,2498.8,10,2248.92
44041,14641,117,1,4321.82,10,3889.64
44042,14641,330,1,470.02,0,470.02
44043,14641,45,1,3604.02,15,3063.42
44044,14641,450,3,422.81,0,1268.43
44045,14641,452,2,2442.26,10,4396.07
44046,14642,282,2,4605.44,0,9210.88
44047,14643,486,1,3709.64,0,3709.64
44048,14643,288,2,1761.65,20,2818.64
44049,14644,216,2,5868.33,5,11149.83
44050,14644,170,1,693.72,0,693.72
44051,14644,258,1,4664.69,5,4431.46
44052,14645,416,2,360.71,0,721.42
44053,14645,208,2,6502.5,5,12354.75
44054,14645,46,1,1707.06,10,1536.35
44055,14645,106,3,5064.37,10,13673.8
44056,14646,226,2,5779.3,10,10402.74
44057,14646,418,3,4008.48,20,9620.35
44058,14647,201,1,585.34,15,497.54
44059,14647,490,1,2868.92,20,2295.14
44060,14648,465,2,5157.02,5,9798.34
44061,14649,346,2,1418.62,20,2269.79
44062,14649,55,1,2557.47,10,2301.72
44063,14649,268,2,3922.32,10,7060.18
44064,14650,91,2,4580.58,20,7328.93
44065,14650,463,1,2016.54,20,1613.23
44066,14650,352,2,2137.39,20,3419.82
44067,14650,361,2,1407.31,10,2533.16
44068,14650,285,3,758.92,0,2276.76
44069,14651,372,1,2494.74,0,2494.74
44070,14652,41,2,2030.39,0,4060.78
44071,14652,165,2,5590.51,15,9503.87
44072,14653,76,3,4837.08,5,13785.68
44073,14654,98,3,1794.77,10,4845.88
44074,14654,417,3,2183.95,10,5896.66
44075,14655,152,2,4728.82,15,8038.99
44076,14656,450,2,422.81,5,803.34
44077,14657,319,3,1987.96,10,5367.49
44078,14658,103,2,2323.84,5,4415.3
44079,14658,197,1,5076.47,10,4568.82
44080,14658,112,3,1181.15,15,3011.93
44081,14659,355,3,1612.73,20,3870.55
44082,14659,330,2,470.02,20,752.03
44083,14659,346,3,1418.62,0,4255.86
44084,14660,373,3,3574.56,10,9651.31
44085,14660,318,2,2099.77,5,3989.56
44086,14661,327,3,429.36,0,1288.08
44087,14661,326,1,2999.88,0,2999.88
44088,14661,350,1,2935.2,20,2348.16
44089,14662,301,1,5248.94,10,4724.05
44090,14662,209,3,4416.27,15,11261.49
44091,14663,104,2,7588.14,5,14417.47
44092,14663,349,2,3955.81,5,7516.04
44093,14663,124,3,2317.28,10,6256.66
44094,14663,337,3,3201.23,15,8163.14
44095,14664,207,3,5158.74,10,13928.6
44096,14664,88,2,5842.95,10,10517.31
44097,14664,181,3,4610.23,10,12447.62
44098,14664,156,1,6069.85,10,5462.87
44099,14664,37,2,4632.2,15,7874.74
44100,14665,266,3,655.75,0,1967.25
44101,14665,72,2,365.48,20,584.77
44102,14665,227,2,4092.37,0,8184.74
44103,14665,223,3,1571.62,20,3771.89
44104,14665,164,3,4858.57,0,14575.71
44105,14666,350,2,2935.2,5,5576.88
44106,14666,243,3,4399.4,15,11218.47
44107,14666,326,3,2999.88,0,8999.64
44108,14666,159,1,1228.11,15,1043.89
44109,14666,313,1,988.44,15,840.17
44110,14667,339,1,6100.66,5,5795.63
44111,14667,19,1,528.93,0,528.93
44112,14667,131,1,3407.77,20,2726.22
44113,14668,226,1,5779.3,15,4912.4
44114,14668,320,3,2871.25,10,7752.38
44115,14668,378,2,615.45,5,1169.36
44116,14668,244,2,4918.04,20,7868.86
44117,14668,484,1,5153.63,5,4895.95
44118,14669,204,1,2984.95,0,2984.95
44119,14669,14,1,4530.33,10,4077.3
44120,14669,431,1,1270.86,20,1016.69
44121,14669,127,2,5625.09,0,11250.18
44122,14669,387,2,2659.99,15,4521.98
44123,14670,201,2,585.34,5,1112.15
44124,14670,35,1,2443.09,10,2198.78
44125,14670,203,1,5565.81,10,5009.23
44126,14670,448,1,3270.23,5,3106.72
44127,14671,272,3,2124.34,15,5417.07
44128,14672,6,2,5508.58,10,9915.44
44129,14672,189,2,3062.99,5,5819.68
44130,14673,348,3,4604.31,15,11740.99
44131,14674,406,3,4030.65,5,11487.35
44132,14674,398,1,6620.86,15,5627.73
44133,14675,174,1,3472.58,20,2778.06
44134,14675,195,3,1421.15,20,3410.76
44135,14675,154,1,4311.07,0,4311.07
44136,14675,412,1,3211.68,20,2569.34
44137,14675,423,1,1123.35,20,898.68
44138,14676,249,1,3504.2,0,3504.2
44139,14676,73,1,3534.23,15,3004.1
44140,14676,156,3,6069.85,0,18209.55
44141,14677,184,3,6071.24,15,15481.66
44142,14677,3,1,3319.4,20,2655.52
44143,14677,121,3,5227.39,20,12545.74
44144,14677,235,1,1098.4,5,1043.48
44145,14677,192,3,3551.6,20,8523.84
44146,14678,490,2,2868.92,0,5737.84
44147,14678,323,2,3174.59,10,5714.26
44148,14678,46,2,1707.06,5,3243.41
44149,14678,150,2,1557.76,15,2648.19
44150,14679,251,2,6976.91,0,13953.82
44151,14679,340,1,4345.92,5,4128.62
44152,14680,174,1,3472.58,20,2778.06
44153,14680,281,1,5148.08,20,4118.46
44154,14680,394,1,3625.45,15,3081.63
44155,14680,388,1,2218.8,5,2107.86
44156,14680,81,1,2708.98,15,2302.63
44157,14681,42,2,6256.84,15,10636.63
44158,14681,192,1,3551.6,10,3196.44
44159,14681,169,3,577.79,10,1560.03
44160,14681,133,2,1385.0,20,2216.0
44161,14682,429,3,2491.74,10,6727.7
44162,14682,412,3,3211.68,15,8189.78
44163,14682,269,3,1625.72,10,4389.44
44164,14682,317,3,2024.72,20,4859.33
44165,14682,263,1,6118.35,20,4894.68
44166,14683,438,1,780.5,20,624.4
44167,14683,464,1,3055.68,5,2902.9
44168,14683,208,2,6502.5,5,12354.75
44169,14683,234,1,5602.12,0,5602.12
44170,14684,279,2,4485.22,20,7176.35
44171,14684,453,1,1852.36,10,1667.12
44172,14684,358,1,2126.98,5,2020.63
44173,14684,251,2,6976.91,10,12558.44
44174,14684,19,2,528.93,0,1057.86
44175,14685,459,2,3643.36,0,7286.72
44176,14685,187,3,3050.7,20,7321.68
44177,14686,422,2,1811.63,5,3442.1
44178,14686,153,2,2235.46,0,4470.92
44179,14686,58,1,4604.09,5,4373.89
44180,14686,299,2,7475.8,20,11961.28
44181,14687,320,2,2871.25,10,5168.25
44182,14687,149,1,677.69,15,576.04
44183,14687,343,3,769.79,10,2078.43
44184,14688,331,2,3016.66,10,5429.99
44185,14688,112,3,1181.15,20,2834.76
44186,14689,350,3,2935.2,20,7044.48
44187,14689,305,1,3796.64,5,3606.81
44188,14690,58,3,4604.09,10,12431.04
44189,14690,467,3,1784.33,15,4550.04
44190,14691,381,3,556.77,10,1503.28
44191,14691,460,1,5482.86,15,4660.43
44192,14691,458,1,5337.73,15,4537.07
44193,14691,470,3,2352.57,15,5999.05
44194,14691,202,1,6723.19,10,6050.87
44195,14692,162,2,4674.67,5,8881.87
44196,14693,139,3,2265.99,15,5778.27
44197,14693,126,3,1428.47,20,3428.33
44198,14693,17,2,5309.95,20,8495.92
44199,14693,384,3,4751.88,0,14255.64
44200,14694,254,2,3465.51,10,6237.92
44201,14694,32,2,4930.87,15,8382.48
44202,14695,475,2,6674.59,15,11346.8
44203,14695,99,1,3525.46,20,2820.37
44204,14696,128,2,7249.11,0,14498.22
44205,14696,53,3,5661.57,0,16984.71
44206,14696,216,3,5868.33,15,14964.24
44207,14696,185,2,4683.59,5,8898.82
44208,14697,82,1,2444.46,10,2200.01
44209,14697,389,2,5170.42,10,9306.76
44210,14697,314,1,6266.06,15,5326.15
44211,14697,302,1,2346.49,20,1877.19
44212,14698,126,3,1428.47,10,3856.87
44213,14698,105,3,1490.91,10,4025.46
44214,14698,195,1,1421.15,0,1421.15
44215,14698,355,1,1612.73,0,1612.73
44216,14698,3,1,3319.4,5,3153.43
44217,14699,30,3,4803.08,20,11527.39
44218,14699,458,1,5337.73,0,5337.73
44219,14699,115,1,5205.15,0,5205.15
44220,14699,43,2,6636.71,5,12609.75
44221,14699,153,2,2235.46,0,4470.92
44222,14700,12,2,6702.6,20,10724.16
44223,14700,69,1,5010.91,5,4760.36
44224,14700,244,1,4918.04,15,4180.33
44225,14701,423,1,1123.35,10,1011.01
44226,14702,308,1,1524.38,20,1219.5
44227,14702,224,2,245.53,10,441.95
44228,14702,452,2,2442.26,10,4396.07
44229,14702,296,3,2405.04,15,6132.85
44230,14702,390,1,5505.55,20,4404.44
44231,14703,309,2,5279.6,5,10031.24
44232,14703,447,2,5286.23,10,9515.21
44233,14703,95,3,3026.12,5,8624.44
44234,14703,428,2,3496.44,5,6643.24
44235,14704,71,3,2617.25,15,6673.99
44236,14704,4,1,1713.58,10,1542.22
44237,14704,407,2,1304.86,20,2087.78
44238,14704,249,3,3504.2,10,9461.34
44239,14704,405,3,3464.26,15,8833.86
44240,14705,180,2,1416.52,10,2549.74
44241,14705,211,3,397.55,10,1073.39
44242,14705,25,1,5482.5,10,4934.25
44243,14705,40,2,3446.01,15,5858.22
44244,14706,155,2,1664.23,20,2662.77
44245,14707,224,2,245.53,0,491.06
44246,14708,474,2,3499.67,5,6649.37
44247,14708,3,2,3319.4,20,5311.04
44248,14708,440,2,917.04,10,1650.67
44249,14708,150,2,1557.76,15,2648.19
44250,14708,417,1,2183.95,15,1856.36
44251,14709,281,2,5148.08,15,8751.74
44252,14709,177,3,2750.97,15,7014.97
44253,14709,371,1,3334.15,20,2667.32
44254,14709,167,2,4668.94,15,7937.2
44255,14710,57,2,6884.55,10,12392.19
44256,14710,346,1,1418.62,20,1134.9
44257,14710,387,1,2659.99,15,2260.99
44258,14711,283,2,893.81,0,1787.62
44259,14711,75,1,3588.68,15,3050.38
44260,14711,93,3,3635.74,0,10907.22
44261,14711,183,1,2068.72,0,2068.72
44262,14712,443,1,1703.17,0,1703.17
44263,14712,461,2,5452.72,15,9269.62
44264,14712,191,1,1937.48,15,1646.86
44265,14712,437,3,986.46,0,2959.38
44266,14712,23,1,888.96,15,755.62
44267,14713,64,1,1425.78,5,1354.49
44268,14713,28,1,865.6,5,822.32
44269,14713,237,1,843.71,5,801.52
44270,14713,166,1,1668.15,20,1334.52
44271,14713,306,2,5184.46,0,10368.92
44272,14714,281,3,5148.08,15,13127.6
44273,14714,414,1,2510.66,0,2510.66
44274,14714,410,3,3368.91,15,8590.72
44275,14714,88,2,5842.95,5,11101.6
44276,14714,246,1,4424.62,5,4203.39
44277,14715,443,1,1703.17,20,1362.54
44278,14715,233,3,1381.66,5,3937.73
44279,14715,81,2,2708.98,15,4605.27
44280,14716,16,1,5460.48,0,5460.48
44281,14716,204,2,2984.95,10,5372.91
44282,14716,314,2,6266.06,15,10652.3
44283,14716,90,2,554.23,0,1108.46
44284,14717,428,1,3496.44,20,2797.15
44285,14718,456,1,5930.39,0,5930.39
44286,14718,441,2,4798.11,20,7676.98
44287,14719,26,3,1221.93,10,3299.21
44288,14719,204,1,2984.95,10,2686.45
44289,14719,454,3,2438.4,0,7315.2
44290,14720,15,1,3042.85,5,2890.71
44291,14720,421,2,5479.21,15,9314.66
44292,14720,446,1,1931.67,15,1641.92
44293,14720,457,2,2498.8,5,4747.72
44294,14721,200,1,4431.06,15,3766.4
44295,14721,350,1,2935.2,0,2935.2
44296,14721,180,3,1416.52,5,4037.08
44297,14721,235,3,1098.4,5,3130.44
44298,14721,215,1,5841.08,20,4672.86
44299,14722,207,1,5158.74,15,4384.93
44300,14722,428,1,3496.44,10,3146.8
44301,14723,185,1,4683.59,10,4215.23
44302,14724,56,1,3531.54,5,3354.96
44303,14724,467,2,1784.33,0,3568.66
44304,14724,84,1,1771.92,0,1771.92
44305,14724,463,1,2016.54,5,1915.71
44306,14724,301,2,5248.94,20,8398.3
44307,14725,150,1,1557.76,15,1324.1
44308,14726,386,3,701.68,10,1894.54
44309,14726,112,2,1181.15,0,2362.3
44310,14726,29,3,531.09,20,1274.62
44311,14726,190,1,4994.94,20,3995.95
44312,14727,427,3,3738.11,0,11214.33
44313,14727,21,3,3511.94,20,8428.66
44314,14727,163,3,3339.46,20,8014.7
44315,14728,407,1,1304.86,20,1043.89
44316,14728,349,1,3955.81,5,3758.02
44317,14728,281,2,5148.08,5,9781.35
44318,14728,13,2,1368.09,5,2599.37
44319,14729,394,2,3625.45,10,6525.81
44320,14729,288,2,1761.65,5,3347.14
44321,14729,164,2,4858.57,10,8745.43
44322,14729,462,2,4181.01,20,6689.62
44323,14729,16,2,5460.48,0,10920.96
44324,14730,67,3,5463.72,20,13112.93
44325,14730,238,2,3679.31,0,7358.62
44326,14730,73,3,3534.23,5,10072.56
44327,14730,481,2,5775.87,5,10974.15
44328,14730,139,3,2265.99,15,5778.27
44329,14731,112,1,1181.15,20,944.92
44330,14731,273,3,1425.92,10,3849.98
44331,14731,280,1,4159.17,5,3951.21
44332,14732,302,2,2346.49,20,3754.38
44333,14732,29,3,531.09,20,1274.62
44334,14732,297,1,1652.12,10,1486.91
44335,14733,415,1,1041.39,0,1041.39
44336,14733,51,3,3670.45,20,8809.08
44337,14733,405,1,3464.26,20,2771.41
44338,14734,394,3,3625.45,10,9788.71
44339,14734,409,2,3240.29,0,6480.58
44340,14734,327,1,429.36,20,343.49
44341,14734,365,2,4165.14,5,7913.77
44342,14734,424,1,4772.1,20,3817.68
44343,14735,249,3,3504.2,15,8935.71
44344,14735,290,1,1712.97,10,1541.67
44345,14735,182,2,5674.91,20,9079.86
44346,14735,250,2,2966.01,10,5338.82
44347,14735,370,3,1449.79,10,3914.43
44348,14736,280,1,4159.17,5,3951.21
44349,14737,156,1,6069.85,5,5766.36
44350,14737,26,2,1221.93,20,1955.09
44351,14737,24,1,2136.11,20,1708.89
44352,14737,425,2,6436.0,15,10941.2
44353,14738,35,1,2443.09,20,1954.47
44354,14739,261,2,1783.09,20,2852.94
44355,14739,103,2,2323.84,10,4182.91
44356,14739,418,2,4008.48,0,8016.96
44357,14739,367,3,1962.95,10,5299.97
44358,14739,231,1,4575.63,20,3660.5
44359,14740,393,2,2875.73,10,5176.31
44360,14740,451,3,1588.53,10,4289.03
44361,14740,425,1,6436.0,5,6114.2
44362,14741,128,2,7249.11,5,13773.31
44363,14741,250,3,2966.01,15,7563.33
44364,14742,54,3,1182.45,0,3547.35
44365,14742,135,2,3090.72,15,5254.22
44366,14743,135,2,3090.72,5,5872.37
44367,14743,47,3,6579.35,20,15790.44
44368,14743,328,2,5573.93,0,11147.86
44369,14743,53,2,5661.57,0,11323.14
44370,14744,95,2,3026.12,5,5749.63
44371,14744,252,3,6509.89,15,16600.22
44372,14744,330,2,470.02,15,799.03
44373,14745,346,2,1418.62,20,2269.79
44374,14745,90,2,554.23,15,942.19
44375,14745,34,3,5794.17,10,15644.26
44376,14746,401,1,7161.81,15,6087.54
44377,14746,400,1,4374.47,0,4374.47
44378,14746,271,3,1157.82,5,3299.79
44379,14746,88,2,5842.95,10,10517.31
44380,14747,248,2,4272.42,5,8117.6
44381,14748,314,1,6266.06,15,5326.15
44382,14749,487,1,5533.74,0,5533.74
44383,14749,194,1,4961.58,10,4465.42
44384,14750,444,1,5706.2,5,5420.89
44385,14750,361,1,1407.31,5,1336.94
44386,14750,87,1,2389.96,15,2031.47
44387,14751,231,3,4575.63,5,13040.55
44388,14751,178,1,4402.34,0,4402.34
44389,14751,443,1,1703.17,15,1447.69
44390,14752,200,2,4431.06,10,7975.91
44391,14752,60,3,3086.38,15,7870.27
44392,14752,29,1,531.09,20,424.87
44393,14752,270,1,1258.93,10,1133.04
44394,14752,139,3,2265.99,5,6458.07
44395,14753,162,2,4674.67,0,9349.34
44396,14754,77,2,5836.97,20,9339.15
44397,14754,464,2,3055.68,0,6111.36
44398,14754,375,3,4064.32,10,10973.66
44399,14754,153,1,2235.46,10,2011.91
44400,14755,380,1,7417.53,15,6304.9
44401,14755,178,1,4402.34,10,3962.11
44402,14756,360,1,1730.68,0,1730.68
44403,14757,237,1,843.71,15,717.15
44404,14757,265,3,2369.28,20,5686.27
44405,14757,228,1,5511.46,0,5511.46
44406,14757,190,1,4994.94,10,4495.45
44407,14758,3,1,3319.4,15,2821.49
44408,14758,200,1,4431.06,15,3766.4
44409,14758,42,3,6256.84,5,17831.99
44410,14759,388,1,2218.8,15,1885.98
44411,14759,228,2,5511.46,0,11022.92
44412,14759,134,1,2633.54,0,2633.54
44413,14759,261,2,1783.09,5,3387.87
44414,14759,136,1,4095.33,10,3685.8
44415,14760,430,3,4638.5,15,11828.17
44416,14760,355,1,1612.73,10,1451.46
44417,14760,101,2,1220.42,10,2196.76
44418,14760,275,2,5860.41,5,11134.78
44419,14761,277,1,3013.93,10,2712.54
44420,14761,126,2,1428.47,20,2285.55
44421,14761,223,2,1571.62,15,2671.75
44422,14761,469,2,2787.57,5,5296.38
44423,14761,30,3,4803.08,20,11527.39
44424,14762,316,1,665.43,10,598.89
44425,14762,318,2,2099.77,5,3989.56
44426,14762,240,3,2624.36,15,6692.12
44427,14762,451,1,1588.53,20,1270.82
44428,14762,121,2,5227.39,20,8363.82
44429,14763,290,1,1712.97,20,1370.38
44430,14763,162,1,4674.67,10,4207.2
44431,14763,157,1,7015.66,0,7015.66
44432,14764,137,3,787.16,15,2007.26
44433,14764,193,3,2454.09,20,5889.82
44434,14764,343,2,769.79,15,1308.64
44435,14765,172,3,2309.64,20,5543.14
44436,14765,225,3,2588.02,10,6987.65
44437,14765,408,3,5885.53,5,16773.76
44438,14765,358,1,2126.98,5,2020.63
44439,14766,78,2,1427.17,20,2283.47
44440,14767,475,3,6674.59,10,18021.39
44441,14767,55,3,2557.47,15,6521.55
44442,14767,305,2,3796.64,15,6454.29
44443,14767,223,1,1571.62,20,1257.3
44444,14768,121,2,5227.39,15,8886.56
44445,14768,264,2,4595.31,5,8731.09
44446,14768,346,2,1418.62,15,2411.65
44447,14769,125,2,1417.53,0,2835.06
44448,14769,23,1,888.96,0,888.96
44449,14770,269,3,1625.72,5,4633.3
44450,14770,150,1,1557.76,0,1557.76
44451,14771,325,2,2195.94,15,3733.1
44452,14771,297,3,1652.12,20,3965.09
44453,14772,409,1,3240.29,5,3078.28
44454,14772,417,3,2183.95,10,5896.66
44455,14772,227,3,4092.37,15,10435.54
