order_id,customer_id,order_date,payment_method,order_status
14659,5636,2023-06-06,Credit Card,Returned
14660,4718,2024-02-25,COD,Shipped
14661,6874,2024-05-22,Credit Card,Shipped
14662,8514,2024-09-21,COD,Shipped
14663,2352,2025-11-01,Credit Card,Delivered
14664,6351,2025-01-08,Debit Card,Returned
14665,9996,2024-09-07,Debit Card,Cancelled
14666,1635,2023-01-19,Debit Card,Delivered
14667,3559,2023-11-01,Debit Card,Returned
14668,303,2025-02-11,COD,Cancelled
14669,9256,2025-02-07,Wallet,Returned
14670,6691,2023-11-05,Wallet,Returned
14671,5324,2025-12-08,Wallet,Delivered
14672,4412,2023-11-22,Debit Card,Delivered
14673,1126,2023-05-03,UPI,Cancelled
14674,2562,2023-07-05,UPI,Returned
14675,7548,2023-02-15,Wallet,Cancelled
14676,5753,2024-08-15,Credit Card,Delivered
14677,2043,2025-08-05,Debit Card,Delivered
14678,576,2023-11-11,COD,Shipped
14679,1052,2023-07-18,Debit Card,Shipped
14680,6972,2025-12-17,Wallet,Shipped
14681,2498,2023-03-21,Credit Card,Cancelled
14682,1155,2025-04-26,Credit Card,Returned
14683,68,2025-05-08,Credit Card,Delivered
14684,2555,2023-03-12,UPI,Cancelled
14685,7058,2025-05-08,Credit Card,Cancelled
14686,7390,2023-12-05,Debit Card,Cancelled
14687,5417,2025-12-10,Wallet,Delivered
14688,6371,2024-10-10,Credit Card,Delivered
14689,1586,2024-11-08,COD,Returned
14690,2440,2023-07-23,Credit Card,Shipped
14691,6079,2024-05-03,COD,Returned
14692,7228,2025-08-22,Wallet,Delivered
14693,7370,2025-04-11,Credit Card,Returned
14694,3449,2023-04-13,Wallet,Cancelled
14695,466,2024-11-18,UPI,Delivered
14696,463,2024-06-18,Wallet,Shipped
14697,6862,2024-11-24,Debit Card,Shipped
14698,7815,2024-09-13,Wallet,Returned
14699,6515,2023-10-21,UPI,Shipped
14700,2106,2025-08-18,COD,Cancelled
14701,1055,2024-02-15,Debit Card,Cancelled
14702,3021,2024-05-10,Credit Card,Returned
14703,3275,2025-01-11,Credit Card,Delivered
14704,8551,2023-04-26,COD,Shipped
14705,3207,2023-11-03,Wallet,Delivered
14706,9083,2024-10-22,Wallet,Returned
14707,3998,2025-07-28,Debit Card,Cancelled
14708,60,2024-06-15,COD,Cancelled
14709,379,2023-04-10,Wallet,Shipped
14710,445,2025-06-22,Wallet,Cancelled
14711,6678,2024-11-04,Wallet,Delivered
14712,1432,2025-06-02,Credit Card,Returned
14713,1998,2023-11-26,UPI,Cancelled
14714,73,2024-04-14,COD,Shipped
14715,146,2024-07-15,Wallet,Shipped
14716,9966,2023-06-07,Credit Card,Cancelled
14717,4370,2023-11-02,Debit Card,Returned
14718,3767,2023-03-23,COD,Cancelled
14719,524,2024-07-21,Debit Card,Delivered
14720,302,2023-07-28,Wallet,Delivered
14721,7611,2024-02-18,Debit Card,Cancelled
14722,7047,2023-01-02,COD,Returned
14723,5230,2024-04-13,Credit Card,Delivered
14724,3008,2023-12-18,Debit Card,Returned
14725,8146,2024-08-25,Debit Card,Cancelled
14726,2292,2025-07-17,Wallet,Delivered
14727,5953,2025-01-26,Credit Card,Delivered
14728,3305,2024-12-11,Debit Card,Returned
14729,2635,2025-12-07,Credit Card,Shipped
14730,9629,2024-02-24,Credit Card,Delivered
14731,9087,2025-12-11,Credit Card,Cancelled
14732,8924,2023-06-25,Wallet,Delivered
14733,1790,2025-09-17,COD,Shipped
14734,204,2025-04-18,Wallet,Shipped
14735,7376,2025-10-20,UPI,Cancelled
14736,7164,2025-01-11,COD,Delivered
14737,2073,2023-11-03,UPI,Returned
14738,1728,2025-05-02,Wallet,Returned
14739,4706,2025-07-16,Debit Card,Delivered
14740,1585,2024-01-19,UPI,Returned
14741,7036,2023-02-01,Credit Card,Cancelled
14742,7657,2023-07-03,Debit Card,Returned
14743,4932,2025-10-04,Debit Card,Cancelled
14744,1336,2024-01-08,Credit Card,Returned
14745,6332,2025-02-09,UPI,Cancelled
14746,9405,2024-01-07,Credit Card,Cancelled
14747,7971,2025-08-23,Credit Card,Returned
14748,4330,2023-06-24,Wallet,Returned
14749,6349,2025-10-26,Credit Card,Returned
14750,2246,2023-01-24,Debit Card,Returned
14751,9461,2024-09-28,Debit Card,Returned
14752,4060,2023-03-25,Credit Card,Returned
14753,8399,2023-04-19,Wallet,Cancelled
14754,1697,2023-02-18,Credit Card,Delivered
14755,4721,2023-05-25,Credit Card,Returned
14756,3161,2025-07-20,COD,Cancelled
14757,1663,2023-12-26,Debit Card,Returned
14758,324,2025-12-09,Wallet,Shipped
14759,2002,2025-10-02,COD,Cancelled
14760,6190,2023-09-03,Credit Card,Cancelled
14761,5633,2023-10-23,UPI,Returned
14762,5053,2024-08-17,Wallet,Shipped
14763,3265,2025-04-26,Wallet,Shipped
14764,3343,2024-10-18,Debit Card,Cancelled
14765,5651,2024-07-15,Debit Card,Cancelled
14766,570,2023-06-14,COD,Delivered
14767,1004,2024-12-24,Wallet,Shipped
14768,1656,2024-07-20,Debit Card,Returned
14769,8947,2023-08-19,UPI,Cancelled
14770,9122,2025-02-25,UPI,Returned
14771,5617,2023-01-12,COD,Shipped
14772,2786,2023-11-16,COD,Shipped
14773,7186,2024-06-03,COD,Shipped
14774,8501,2023-07-06,UPI,Shipped
14775,4657,2023-10-25,Debit Card,Delivered
14776,6053,2023-10-21,Wallet,Shipped
14777,3229,2024-06-18,Wallet,Shipped
14778,2198,2024-06-01,Credit Card,Cancelled
14779,8989,2025-08-18,UPI,Shipped
14780,8467,2024-02-25,Debit Card,Delivered
14781,2346,2025-07-28,COD,Cancelled
14782,8049,2024-10-17,UPI,Shipped
14783,7471,2024-08-21,Debit Card,Cancelled
14784,2719,2025-01-22,Wallet,Delivered
14785,3278,2023-03-21,COD,Returned
14786,1429,2024-07-27,COD,Delivered
14787,8967,2023-07-22,UPI,Returned
14788,8595,2024-09-10,Wallet,Cancelled
14789,2943,2023-03-07,UPI,Returned
14790,4137,2023-06-02,Wallet,Shipped
14791,7391,2024-12-06,Wallet,Shipped
14792,5764,2024-03-03,Credit Card,Shipped
14793,7835,2023-03-23,COD,Shipped
14794,266,2023-02-06,UPI,Delivered
14795,8220,2025-04-08,Credit Card,Delivered
14796,9220,2025-08-09,COD,Delivered
14797,7337,2023-10-25,COD,Returned
14798,7005,2023-12-18,Wallet,Delivered
14799,9784,2025-03-01,UPI,Delivered
14800,6452,2024-02-02,UPI,Delivered
14801,3113,2025-03-15,UPI,Cancelled
14802,8812,2024-04-25,Debit Card,Returned
14803,1658,2024-07-10,Wallet,Cancelled
14804,7855,2024-09-15,Debit Card,Shipped
14805,4056,2025-12-02,Credit Card,Returned
14806,9641,2023-03-02,Credit Card,Delivered
14807,7148,2023-09-04,Debit Card,Delivered
14808,7091,2023-04-17,Debit Card,Shipped
14809,9542,2025-09-07,UPI,Shipped
14810,2036,2025-01-17,Wallet,Shipped
14811,5172,2024-05-19,Credit Card,Shipped
14812,9912,2023-11-03,Wallet,Returned
14813,94,2024-05-01,COD,Cancelled
14814,4745,2023-12-20,Wallet,Shipped
14815,9481,2023-07-11,Credit Card,Shipped
14816,934,2025-06-17,UPI,Shipped
14817,1140,2025-03-25,UPI,Returned
14818,1926,2024-10-05,Credit Card,Shipped
14819,1382,2023-05-26,COD,Cancelled
14820,7038,2025-11-22,Debit Card,Cancelled
14821,7301,2023-08-06,UPI,Cancelled
14822,4652,2025-04-15,Debit Card,Returned
14823,3557,2025-07-04,Wallet,Delivered
14824,884,2023-11-26,Wallet,Shipped
14825,1723,2023-09-20,UPI,Delivered
14826,2586,2025-01-07,Credit Card,Delivered
14827,9509,2025-11-05,Debit Card,Shipped
14828,4544,2024-03-07,Wallet,Returned
14829,5932,2023-04-01,UPI,Delivered
14830,4407,2023-06-10,UPI,Shipped
14831,7707,2025-12-25,Wallet,Delivered
14832,2525,2023-03-14,UPI,Shipped
14833,9961,2023-12-13,Debit Card,Shipped
14834,3217,2024-06-06,Wallet,Delivered
14835,2237,2025-02-28,Debit Card,Delivered
14836,66,2023-04-15,Debit Card,Shipped
14837,6701,2023-09-26,Credit Card,Shipped
14838,2136,2023-07-05,COD,Cancelled
14839,6790,2023-03-03,UPI,Delivered
14840,9270,2025-03-07,Credit Card,Returned
14841,2001,2024-12-18,Credit Card,Delivered
14842,7267,2024-04-02,COD,Delivered
14843,7178,2025-01-20,COD,Delivered
14844,4597,2023-04-13,UPI,Delivered
14845,7829,2025-05-21,COD,Cancelled
14846,9744,2025-09-08,COD,Delivered
14847,855,2024-02-20,UPI,Shipped
14848,1901,2025-02-20,Wallet,Shipped
14849,3228,2023-10-18,UPI,Cancelled
14850,3684,2025-11-18,Debit Card,Cancelled
14851,5110,2024-09-24,COD,Delivered
14852,8386,2025-05-01,Credit Card,Shipped
14853,9736,2023-09-26,COD,Shipped
14854,3978,2023-10-04,COD,Returned
14855,6210,2024-07-17,UPI,Cancelled
14856,4911,2024-01-16,Credit Card,Cancelled
14857,293,2025-10-01,UPI,Delivered
14858,3349,2025-11-05,Credit Card,Returned
14859,3426,2023-02-14,Wallet,Delivered
14860,1365,2023-06-13,UPI,Delivered
14861,3464,2023-08-01,Wallet,Shipped
14862,7057,2025-08-20,COD,Shipped
14863,7026,2025-04-08,UPI,Returned
14864,7209,2023-12-10,UPI,Shipped
14865,407,2023-10-15,Debit Card,Returned
14866,7879,2025-06-21,Debit Card,Shipped
14867,490,2023-10-02,UPI,Cancelled
14868,2324,2023-03-20,Credit Card,Delivered
14869,167,2025-10-14,Wallet,Returned
14870,5970,2025-09-27,COD,Shipped
14871,212,2024-08-12,Credit Card,Cancelled
14872,1507,2024-04-19,Debit Card,Cancelled
14873,1949,2023-09-21,Wallet,Returned
14874,3933,2025-08-08,COD,Shipped
14875,341,2024-01-20,UPI,Shipped
14876,9727,2025-08-01,Wallet,Cancelled
14877,2841,2023-12-08,Credit Card,Delivered
14878,9758,2023-06-11,UPI,Delivered
14879,3814,2025-07-12,COD,Cancelled
14880,6356,2023-07-08,Credit Card,Delivered
14881,3989,2023-11-18,UPI,Cancelled
14882,254,2024-10-08,COD,Cancelled
14883,9392,2023-02-25,COD,Cancelled
14884,8993,2023-01-05,COD,Shipped
14885,8020,2025-07-10,Credit Card,Cancelled
14886,2987,2023-10-26,Debit Card,Cancelled
14887,897,2024-07-18,Debit Card,Cancelled
14888,469,2023-05-21,UPI,Returned
14889,3314,2024-12-03,COD,Cancelled
14890,1831,2024-07-13,COD,Cancelled
14891,3684,2023-05-02,COD,Shipped
14892,6907,2023-11-09,UPI,Cancelled
14893,2275,2024-07-24,UPI,Cancelled
14894,8557,2023-09-10,Debit Card,Returned
14895,9569,2024-09-12,UPI,Shipped
14896,4675,2025-02-22,UPI,Delivered
14897,4282,2025-09-24,Wallet,Cancelled
14898,4315,2023-12-16,Debit Card,Returned
14899,3940,2023-09-15,Wallet,Returned
14900,2834,2025-07-19,COD,Delivered
14901,6983,2025-01-08,UPI,Cancelled
14902,3877,2024-10-08,Debit Card,Cancelled
14903,4983,2025-01-25,Wallet,Returned
14904,5481,2023-12-27,UPI,Cancelled
14905,5223,2025-06-03,Debit Card,Returned
14906,356,2023-02-14,Credit Card,Returned
14907,6856,2025-03-05,UPI,Returned
14908,2247,2025-11-17,Credit Card,Cancelled
14909,6644,2023-01-16,Wallet,Cancelled
14910,7813,2024-09-28,COD,Shipped
14911,1164,2023-06-22,Wallet,Shipped
14912,6152,2025-04-19,COD,Returned
14913,8233,2025-11-01,Credit Card,Cancelled
14914,3246,2025-11-24,Debit Card,Shipped
14915,7377,2024-02-11,Debit Card,Shipped
14916,181,2025-07-25,COD,Delivered
14917,8624,2025-01-17,Wallet,Shipped
14918,7049,2025-12-12,Wallet,Returned
14919,1646,2025-12-10,COD,Shipped
14920,1011,2023-07-04,Credit Card,Shipped
14921,1407,2025-03-07,Credit Card,Delivered
14922,6449,2025-08-07,UPI,Returned
14923,4342,2025-11-02,Credit Card,Returned
14924,236,2024-08-25,Wallet,Returned
14925,980,2023-09-09,Debit Card,Delivered
14926,9538,2024-06-07,Credit Card,Returned
14927,536,2025-11-27,Wallet,Delivered
14928,6995,2024-09-18,COD,Returned
14929,7272,2024-05-12,UPI,Returned
14930,6651,2023-07-24,UPI,Cancelled
14931,8530,2023-10-03,Credit Card,Cancelled
14932,4869,2025-02-21,Wallet,Cancelled
14933,8132,2024-05-25,Credit Card,Shipped
14934,1631,2023-04-23,Debit Card,Shipped
14935,2088,2025-09-02,UPI,Returned
14936,4943,2025-01-11,COD,Cancelled
14937,8867,2023-02-28,COD,Shipped
14938,1444,2024-02-10,Debit Card,Cancelled
14939,5502,2025-09-08,Wallet,Shipped
14940,7034,2025-11-24,COD,Cancelled
14941,252,2023-05-15,COD,Cancelled
14942,6081,2024-10-05,Debit Card,Returned
14943,538,2025-11-26,COD,Cancelled
14944,9352,2024-10-04,UPI,Delivered
14945,9159,2024-01-19,Wallet,Delivered
14946,351,2024-09-16,UPI,Delivered
14947,1191,2024-12-13,Debit Card,Shipped
14948,3087,2023-09-21,UPI,Shipped
14949,9480,2024-06-04,COD,Shipped
14950,1039,2024-09-22,Debit Card,Shipped
14951,439,2025-08-09,UPI,Cancelled
14952,2076,2023-04-28,Debit Card,Delivered
14953,3976,2023-03-01,COD,Delivered
14954,2763,2023-12-13,UPI,Shipped
14955,3459,2024-07-21,Debit Card,Cancelled
14956,3616,2024-02-13,Wallet,Returned
14957,145,2024-11-15,Wallet,Shipped
14958,3285,2025-11-13,UPI,Cancelled
14959,5505,2025-05-06,Credit Card,Delivered
14960,2325,2025-04-27,Debit Card,Shipped
14961,7897,2025-10-05,Credit Card,Shipped
14962,350,2023-05-26,COD,Returned
14963,351,2023-02-21,Credit Card,Delivered
14964,1812,2025-11-27,Debit Card,Returned
14965,8701,2023-05-02,Wallet,Delivered
14966,867,2023-01-26,Credit Card,Cancelled
14967,3648,2025-11-10,COD,Shipped
14968,2837,2023-08-18,COD,Cancelled
14969,3292,2023-04-23,Debit Card,Shipped
14970,3330,2025-07-23,Debit Card,Returned
14971,8204,2025-08-25,Wallet,Shipped
14972,9478,2024-03-04,Wallet,Cancelled
14973,8347,2024-10-10,COD,Returned
14974,1977,2023-12-05,Credit Card,Returned
14975,7442,2024-02-21,Wallet,Shipped
14976,2661,2024-08-09,COD,Cancelled
14977,2341,2025-07-25,COD,Shipped
14978,2398,2023-03-23,UPI,Returned
14979,5472,2025-08-04,UPI,Shipped
14980,5074,2023-03-11,Debit Card,Returned
14981,4880,2025-11-06,COD,Delivered
14982,6475,2025-02-15,UPI,Cancelled
14983,5797,2023-12-25,COD,Cancelled
14984,88,2023-12-18,UPI,Returned
14985,8811,2023-02-11,COD,Delivered
14986,3574,2025-07-25,COD,Shipped
14987,1404,2025-09-12,UPI,Returned
14988,6672,2023-11-06,Debit Card,Delivered
14989,8179,2023-01-13,Credit Card,Delivered
14990,7578,2024-06-02,Wallet,Returned
14991,332,2025-02-18,Wallet,Shipped
14992,1658,2024-04-22,Wallet,Shipped
14993,2807,2023-11-06,UPI,Returned
14994,5215,2023-11-06,Wallet,Returned
14995,777,2023-11-19,Credit Card,Returned
14996,3625,2025-08-24,UPI,Cancelled
14997,1215,2025-07-14,Credit Card,Shipped
14998,8916,2024-11-21,UPI,Shipped
14999,4187,2023-10-05,Debit Card,Shipped
15000,8686,2024-09-09,Wallet,Delivered
15001,3512,2025-02-18,Credit Card,Cancelled
15002,7564,2025-10-06,Credit Card,Returned
15003,3334,2023-04-21,UPI,Delivered
15004,8977,2025-12-07,Credit Card,Cancelled
15005,2313,2023-11-05,Wallet,Shipped
15006,5377,2024-06-27,UPI,Returned
15007,1511,2024-05-03,Debit Card,Delivered
15008,8894,2025-02-26,Debit Card,Cancelled
15009,1625,2023-10-15,UPI,Shipped
15010,4043,2023-06-24,UPI,Delivered
15011,4124,2025-11-06,UPI,Shipped
15012,959,2025-05-25,Debit Card,Delivered
15013,8001,2024-04-23,Wallet,Returned
15014,5989,2023-04-03,Wallet,Returned
15015,1803,2023-02-13,Credit Card,Cancelled
15016,5689,2025-04-17,Wallet,Cancelled
15017,5880,2024-05-22,COD,Delivered
15018,9644,2023-08-22,COD,Shipped
15019,3170,2025-08-03,COD,Cancelled
15020,1426,2023-09-11,Debit Card,Returned
15021,3162,2025-06-08,COD,Shipped
15022,6158,2025-11-06,Wallet,Returned
15023,7408,2025-12-09,UPI,Delivered
15024,2495,2023-12-06,Debit Card,Returned
15025,4764,2024-11-21,Debit Card,Cancelled
15026,870,2024-06-20,Wallet,Shipped
15027,1504,2023-07-20,Credit Card,Returned
15028,2290,2023-06-03,COD,Delivered
15029,4132,2024-03-10,Credit Card,Shipped
15030,5040,2024-03-17,UPI,Shipped
15031,4670,2025-08-14,COD,Cancelled
15032,4212,2023-01-26,COD,Delivered
15033,8328,2025-03-13,Wallet,Delivered
15034,3620,2025-03-19,Wallet,Delivered
15035,6210,2024-05-11,Wallet,Returned
15036,4351,2025-01-26,COD,Cancelled
15037,9471,2023-11-14,UPI,Shipped
15038,1107,2024-12-12,COD,Delivered
15039,662,2024-10-18,UPI,Returned
15040,8025,2023-01-09,COD,Cancelled
15041,7362,2025-06-28,COD,Returned
15042,136,2024-01-10,COD,Cancelled
15043,1209,2024-09-25,Credit Card,Cancelled
15044,7659,2023-03-20,Debit Card,Returned
15045,8110,2023-06-11,Wallet,Cancelled
15046,678,2024-11-23,Debit Card,Cancelled
15047,1382,2025-02-26,Debit Card,Shipped
15048,1554,2024-09-05,Debit Card,Delivered
15049,2267,2024-01-07,UPI,Returned
15050,189,2023-04-10,UPI,Cancelled
15051,5465,2025-04-11,Wallet,Delivered
15052,1988,2024-04-08,UPI,Shipped
15053,3087,2024-12-10,Credit Card,Returned
15054,5777,2025-11-01,Debit Card,Delivered
15055,7700,2023-10-21,COD,Cancelled
15056,9653,2025-09-18,Wallet,Cancelled
15057,8483,2023-10-10,COD,Cancelled
15058,2962,2023-09-25,Credit Card,Cancelled
15059,8328,2024-01-21,COD,Delivered
15060,8705,2023-12-20,Credit Card,Delivered
15061,5845,2023-08-18,Wallet,Cancelled
15062,5038,2023-04-11,Debit Card,Returned
15063,4875,2024-04-10,Wallet,Delivered
15064,3608,2023-09-20,Debit Card,Cancelled
15065,2302,2024-02-20,Credit Card,Returned
15066,1308,2023-11-14,Debit Card,Delivered
15067,5638,2025-12-21,Debit Card,Delivered
15068,9663,2025-02-03,UPI,Cancelled
15069,7305,2025-11-24,UPI,Delivered
15070,8788,2024-05-05,Debit Card,Delivered
15071,2780,2024-06-19,Wallet,Returned
15072,2892,2023-12-10,UPI,Returned
15073,2916,2025-12-01,UPI,Cancelled
15074,4970,2023-08-16,UPI,Delivered
15075,5203,2024-05-15,Credit Card,Cancelled
15076,9300,2025-05-04,COD,Shipped
15077,5290,2023-09-17,COD,Delivered
15078,6899,2023-05-17,COD,Delivered
15079,6884,2024-12-23,Wallet,Shipped
15080,9458,2024-06-06,Credit Card,Returned
15081,2483,2024-06-27,COD,Delivered
15082,1686,2023-02-14,COD,Shipped
15083,4867,2024-03-20,Debit Card,Shipped
15084,7978,2023-06-09,Credit Card,Returned
15085,153,2024-08-07,Wallet,Shipped
15086,2276,2023-12-13,Debit Card,Delivered
15087,7966,2025-09-12,Credit Card,Returned
15088,8237,2024-12-08,Debit Card,Cancelled
15089,2884,2024-04-05,Wallet,Cancelled
15090,4016,2023-06-07,Wallet,Cancelled
15091,8427,2023-01-20,Credit Card,Returned
15092,4099,2023-11-18,UPI,Delivered
15093,7646,2024-12-28,Credit Card,Returned
15094,693,2023-04-14,Credit Card,Cancelled
15095,1181,2025-01-22,COD,Shipped
15096,2854,2025-07-21,Debit Card,Returned
15097,8387,2024-04-19,Debit Card,Cancelled
15098,705,2025-05-20,COD,Shipped
15099,4072,2024-04-17,COD,Returned
15100,2807,2025-01-17,Debit Card,Delivered
15101,7683,2025-03-09,Wallet,Delivered
15102,8595,2023-05-26,Credit Card,Cancelled
15103,5754,2023-10-22,COD,Cancelled
15104,2860,2023-12-07,UPI,Returned
15105,4477,2023-04-20,Credit Card,Shipped
15106,5983,2024-04-18,Wallet,Shipped
15107,8189,2023-07-24,Wallet,Cancelled
15108,7515,2024-05-18,COD,Cancelled
15109,6838,2025-04-16,Debit Card,Shipped
15110,3211,2024-08-22,Debit Card,Cancelled
15111,7916,2025-12-15,Debit Card,Shipped
15112,8802,2025-04-08,Credit Card,Delivered
15113,3476,2024-07-21,UPI,Delivered
15114,5148,2023-09-20,UPI,Returned
15115,816,2023-04-09,Credit Card,Returned
15116,2703,2023-01-19,Wallet,Cancelled
15117,6205,2023-12-16,Credit Card,Shipped
15118,864,2023-04-28,UPI,Shipped
15119,9971,2025-12-18,Credit Card,Delivered
15120,5335,2023-03-18,Wallet,Delivered
15121,7984,2024-04-11,UPI,Returned
15122,9808,2024-06-25,Credit Card,Delivered
15123,1809,2024-10-25,COD,Returned
15124,4063,2024-01-20,Wallet,Cancelled
15125,7083,2025-03-22,Debit Card,Returned
15126,774,2024-01-12,COD,Returned
15127,3316,2024-05-27,UPI,Shipped
15128,8973,2025-11-06,Wallet,Shipped
15129,8708,2025-02-13,UPI,Shipped
15130,9501,2023-05-15,Debit Card,Shipped
15131,8891,2024-10-08,Credit Card,Shipped
15132,6137,2025-03-03,Debit Card,Returned
15133,4076,2023-01-05,COD,Shipped
15134,6335,2024-01-14,Debit Card,Returned
15135,4723,2024-07-26,Debit Card,Delivered
15136,9952,2024-11-01,Wallet,Returned
15137,9614,2025-07-12,Wallet,Returned
15138,1121,2025-11-14,UPI,Returned
15139,7694,2024-09-23,Debit Card,Returned
15140,3119,2025-02-15,COD,Delivered
15141,6830,2025-04-14,Debit Card,Cancelled
15142,9723,2024-06-17,Wallet,Cancelled
15143,4351,2025-07-18,Debit Card,Shipped
15144,707,2023-12-26,COD,Returned
15145,3423,2023-11-07,COD,Returned
15146,2966,2024-03-08,COD,Cancelled
15147,1811,2024-10-26,Wallet,Cancelled
15148,5881,2025-05-08,Debit Card,Returned
15149,3625,2024-02-28,Debit Card,Delivered
15150,8526,2023-05-11,Debit Card,Cancelled
15151,7837,2025-08-08,COD,Shipped
15152,9980,2023-03-25,Credit Card,Returned
15153,1170,2024-10-13,Debit Card,Delivered
15154,6726,2024-05-12,COD,Cancelled
15155,1523,2025-02-18,Wallet,Cancelled
15156,9976,2025-11-09,Debit Card,Cancelled
15157,3943,2023-06-08,Wallet,Cancelled
15158,7781,2023-06-12,COD,Delivered
15159,3253,2024-07-03,UPI,Shipped
15160,4204,2024-01-22,Debit Card,Shipped
15161,5100,2024-09-11,Wallet,Shipped
15162,4063,2024-08-28,Wallet,Shipped
15163,7642,2023-11-15,COD,Shipped
15164,6363,2024-12-27,Wallet,Cancelled
15165,8384,2025-12-22,Credit Card,Returned
15166,5424,2023-11-09,Debit Card,Shipped
15167,3893,2025-04-18,Debit Card,Cancelled
15168,814,2025-03-14,Wallet,Shipped
15169,4613,2025-01-15,Debit Card,Returned
15170,9530,2025-09-28,COD,Delivered
15171,9169,2025-10-10,UPI,Delivered
15172,5384,2024-01-12,COD,Shipped
15173,9658,2024-10-07,Wallet,Returned
15174,9295,2025-05-07,Wallet,Returned
15175,43,2025-11-20,COD,Returned
15176,8861,2024-02-28,Credit Card,Cancelled
15177,8561,2024-05-07,COD,Delivered
15178,8338,2025-10-25,Debit Card,Returned
15179,5797,2025-07-01,UPI,Delivered
15180,3825,2025-09-16,Credit Card,Returned
15181,661,2024-05-25,UPI,Returned
15182,219,2024-12-24,Debit Card,Cancelled
15183,1777,2024-11-12,Debit Card,Cancelled
15184,7660,2023-12-01,UPI,Shipped
15185,765,2025-04-21,Credit Card,Cancelled
15186,8236,2023-06-25,Debit Card,Returned
15187,8424,2023-01-25,COD,Delivered
15188,5536,2025-04-01,COD,Delivered
15189,2335,2024-02-18,Credit Card,Shipped
15190,5159,2024-07-04,Debit Card,Shipped
15191,7714,2024-12-13,COD,Shipped
15192,5129,2024-05-25,Debit Card,Delivered
15193,4430,2023-01-03,UPI,Returned
15194,2513,2023-11-24,COD,Shipped
15195,6700,2025-03-27,COD,Cancelled
15196,9537,2023-02-05,Debit Card,Returned
15197,2835,2025-12-03,UPI,Returned
15198,443,2025-03-24,COD,Cancelled
15199,2705,2024-03-22,Debit Card,Delivered
15200,797,2024-04-28,Debit Card,Shipped
15201,7680,2023-10-03,Credit Card,Returned
15202,8442,2025-03-20,UPI,Shipped
15203,6176,2025-11-21,UPI,Cancelled
15204,2041,2023-10-06,Debit Card,Shipped
15205,6835,2025-07-23,UPI,Returned
15206,4800,2024-12-13,UPI,Cancelled
15207,3962,2023-11-21,UPI,Delivered
15208,5264,2023-05-04,UPI,Delivered
15209,9386,2024-04-13,UPI,Shipped
15210,1224,2023-10-21,Wallet,Cancelled
15211,6565,2023-01-01,Credit Card,Delivered
15212,8290,2024-07-10,Debit Card,Cancelled
15213,3457,2025-07-23,Debit Card,Shipped
15214,7503,2023-09-09,Debit Card,Shipped
15215,876,2024-06-07,Wallet,Cancelled
15216,357,2023-04-24,Wallet,Delivered
15217,4867,2024-09-09,Debit Card,Delivered
15218,478,2025-08-12,Debit Card,Cancelled
15219,9153,2024-01-15,UPI,Returned
15220,1026,2023-04-12,Debit Card,Cancelled
15221,6318,2023-06-20,Wallet,Returned
15222,8009,2025-07-03,Debit Card,Returned
15223,3894,2025-02-18,Wallet,Shipped
15224,5870,2025-07-08,Credit Card,Delivered
15225,331,2024-12-03,UPI,Cancelled
15226,8891,2023-04-26,COD,Cancelled
15227,45,2025-02-03,Credit Card,Shipped
15228,5925,2025-08-18,Credit Card,Returned
15229,2797,2023-05-19,Wallet,Delivered
15230,1580,2025-02-07,COD,Shipped
15231,2361,2024-10-01,Debit Card,Cancelled
15232,4558,2023-05-26,Debit Card,Cancelled
15233,3660,2023-03-11,Credit Card,Delivered
15234,1466,2025-07-19,UPI,Shipped
15235,9011,2023-04-28,UPI,Shipped
15236,7588,2024-02-26,Wallet,Shipped
15237,7751,2024-07-18,UPI,Delivered
15238,8717,2023-03-18,Debit Card,Delivered
15239,3399,2024-06-10,COD,Shipped
15240,221,2023-01-15,Wallet,Delivered
15241,8116,2023-03-28,Credit Card,Shipped
15242,8401,2024-06-08,Credit Card,Delivered
15243,3266,2024-05-23,UPI,Cancelled
15244,1059,2025-01-11,UPI,Shipped
15245,6462,2024-12-18,COD,Cancelled
15246,225,2024-01-17,Wallet,Cancelled
15247,1246,2023-11-08,COD,Delivered
15248,4395,2024-05-22,Debit Card,Shipped
15249,939,2023-10-24,UPI,Delivered
15250,6114,2024-02-22,Credit Card,Cancelled
15251,1756,2024-06-08,Debit Card,Returned
15252,6376,2024-10-10,Credit Card,Cancelled
15253,5867,2023-11-20,UPI,Delivered
15254,8709,2023-01-13,Wallet,Returned
15255,8116,2024-12-21,COD,Returned
15256,84,2024-05-28,Wallet,Delivered
15257,3512,2024-04-23,Debit Card,Cancelled
15258,7209,2025-10-01,Debit Card,Delivered
15259,4660,2024-03-10,UPI,Delivered
15260,3737,2025-12-12,COD,Shipped
15261,918,2025-07-08,Wallet,Shipped
15262,5492,2024-03-11,Wallet,Delivered
15263,295,2025-03-26,Debit Card,Cancelled
15264,5051,2025-06-05,Debit Card,Returned
15265,4508,2025-09-12,Debit Card,Cancelled
15266,6081,2024-12-15,UPI,Returned
15267,7691,2024-01-17,Wallet,Returned
15268,2668,2025-01-11,COD,Shipped
15269,6558,2025-08-01,Debit Card,Returned
15270,9957,2024-02-02,Wallet,Shipped
15271,2445,2023-04-20,COD,Returned
15272,6875,2025-03-23,Debit Card,Cancelled
15273,3236,2025-01-19,Wallet,Returned
